transaction_id,account_id,transaction_date,transaction_type,amount,description
9203,1828,2023-03-24,Deposit,65193.78,Cash Deposit
9204,1885,2025-02-06,Deposit,62181.54,NEFT
9205,1063,2025-02-22,Withdrawal,36311.14,ATM
9206,1779,2024-08-27,Deposit,68996.41,ATM
9207,463,2024-05-11,Deposit,46021.73,NEFT
9208,1657,2024-07-04,Deposit,71476.73,Cash Deposit
9209,447,2025-04-22,Deposit,13138.83,Cash Deposit
9210,405,2023-12-08,Withdrawal,4712.27,Online Transfer
9211,611,2024-10-24,Deposit,39493.82,UPI
9212,1492,2024-07-21,Withdrawal,47496.14,POS
9213,1355,2023-12-24,Deposit,96203.84,IMPS
9214,583,2023-03-16,Withdrawal,69763.81,IMPS
9215,1051,2025-06-07,Withdrawal,74036.29,NEFT
9216,46,2023-10-01,Withdrawal,50679.44,POS
9217,1384,2023-10-10,Withdrawal,83124.16,UPI
9218,884,2024-06-13,Deposit,95453.59,IMPS
9219,227,2023-08-06,Deposit,39405.01,UPI
9220,1761,2024-07-28,Withdrawal,12353.92,POS
9221,1503,2024-01-14,Deposit,60646.09,NEFT
9222,1907,2023-05-08,Withdrawal,39116.17,IMPS
9223,1263,2024-04-15,Deposit,40458.0,Online Transfer
9224,1923,2025-02-18,Deposit,91386.89,Online Transfer
9225,1862,2023-06-21,Withdrawal,18245.87,POS
9226,976,2025-02-23,Deposit,33919.56,ATM
9227,1618,2025-04-27,Deposit,93383.55,IMPS
9228,223,2025-02-13,Withdrawal,31760.79,IMPS
9229,1217,2024-10-02,Withdrawal,5581.23,NEFT
9230,640,2024-12-18,Deposit,81962.76,ATM
9231,1351,2025-03-13,Deposit,42923.33,Cash Deposit
9232,594,2024-02-06,Deposit,35667.42,UPI
9233,640,2023-02-23,Withdrawal,92227.39,POS
9234,806,2025-01-10,Deposit,98411.44,POS
9235,118,2024-08-05,Deposit,17016.94,Online Transfer
9236,1169,2024-11-24,Withdrawal,49311.31,NEFT
9237,756,2023-02-16,Deposit,29947.81,NEFT
9238,862,2024-11-21,Withdrawal,48959.69,ATM
9239,1814,2024-03-14,Withdrawal,38072.14,NEFT
9240,1980,2024-07-14,Deposit,92535.3,ATM
9241,1617,2024-04-13,Deposit,68987.08,ATM
9242,1581,2023-09-04,Withdrawal,9614.68,Cash Deposit
9243,1128,2024-07-04,Deposit,48908.42,IMPS
9244,1971,2023-03-23,Withdrawal,83657.6,IMPS
9245,1728,2023-01-21,Withdrawal,23960.78,POS
9246,1008,2024-04-15,Withdrawal,31536.48,UPI
9247,600,2025-05-06,Deposit,64120.0,IMPS
9248,1596,2024-03-10,Withdrawal,79075.12,Online Transfer
9249,1951,2023-08-26,Deposit,88403.09,UPI
9250,507,2023-05-02,Withdrawal,47117.13,UPI
9251,1998,2025-06-10,Withdrawal,15542.32,POS
9252,1423,2023-01-18,Deposit,52075.0,UPI
9253,164,2024-01-11,Deposit,54754.97,Cash Deposit
9254,1333,2025-06-19,Withdrawal,45828.0,ATM
9255,1321,2023-04-14,Withdrawal,48744.58,ATM
9256,1663,2023-10-04,Withdrawal,25269.73,POS
9257,517,2024-08-26,Withdrawal,69450.22,UPI
9258,161,2024-01-11,Deposit,42292.08,NEFT
9259,1261,2023-09-30,Withdrawal,41805.3,UPI
9260,1047,2023-07-31,Deposit,5337.62,UPI
9261,1722,2023-09-16,Withdrawal,50711.34,ATM
9262,1971,2024-07-07,Deposit,76580.05,Online Transfer
9263,1803,2023-01-11,Deposit,7527.54,IMPS
9264,815,2025-05-18,Withdrawal,94287.16,ATM
9265,421,2023-03-07,Deposit,73773.66,POS
9266,1714,2023-05-04,Withdrawal,13837.26,UPI
9267,125,2023-03-06,Deposit,12512.03,Cash Deposit
9268,523,2025-02-20,Withdrawal,14147.95,UPI
9269,1738,2024-06-27,Withdrawal,62442.35,NEFT
9270,82,2024-02-16,Deposit,66951.43,Online Transfer
9271,1136,2025-01-07,Deposit,47127.25,UPI
9272,39,2023-03-08,Withdrawal,70442.98,IMPS
9273,596,2025-06-04,Deposit,5426.1,POS
9274,1625,2025-02-18,Withdrawal,73392.69,NEFT
9275,220,2025-02-08,Deposit,19379.61,IMPS
9276,1608,2024-11-26,Deposit,21522.91,NEFT
9277,1288,2023-08-07,Deposit,66954.2,POS
9278,1801,2024-01-02,Withdrawal,46847.09,Online Transfer
9279,694,2023-12-05,Deposit,32073.6,Online Transfer
9280,1796,2023-08-20,Deposit,17001.37,UPI
9281,799,2025-05-08,Deposit,20353.54,ATM
9282,994,2024-04-13,Withdrawal,14125.97,Online Transfer
9283,559,2023-03-04,Withdrawal,17447.62,UPI
9284,254,2024-03-12,Deposit,32590.33,POS
9285,1572,2024-09-01,Deposit,24077.88,ATM
9286,759,2025-02-10,Withdrawal,66576.45,ATM
9287,939,2024-09-18,Withdrawal,23696.6,UPI
9288,1839,2024-09-21,Withdrawal,56109.62,POS
9289,1185,2024-08-14,Deposit,17469.52,ATM
9290,1179,2025-04-01,Deposit,79881.55,NEFT
9291,1036,2024-02-20,Deposit,23758.68,NEFT
9292,1372,2024-08-15,Deposit,93465.14,IMPS
9293,1225,2025-03-22,Deposit,47907.29,NEFT
9294,1796,2023-08-17,Withdrawal,64093.95,POS
9295,371,2023-09-24,Withdrawal,16608.64,Cash Deposit
9296,1902,2023-10-12,Withdrawal,63186.97,UPI
9297,1771,2023-12-22,Deposit,46844.3,ATM
9298,1996,2023-09-07,Deposit,87187.67,IMPS
9299,159,2024-08-23,Deposit,65670.42,Online Transfer
9300,1946,2023-12-22,Deposit,62008.21,UPI
9301,1642,2023-11-16,Withdrawal,84213.97,IMPS
9302,778,2023-12-11,Withdrawal,36384.58,NEFT
9303,1519,2023-10-12,Deposit,28678.91,UPI
9304,792,2024-12-25,Withdrawal,72096.64,POS
9305,1309,2023-02-13,Deposit,5250.37,Online Transfer
9306,1068,2024-07-16,Withdrawal,18381.51,NEFT
9307,1908,2024-11-06,Deposit,79391.47,Online Transfer
9308,427,2025-06-19,Deposit,79781.99,ATM
9309,1991,2023-06-22,Deposit,31834.01,Cash Deposit
9310,1618,2023-09-22,Deposit,68934.16,ATM
9311,430,2024-03-31,Deposit,85368.44,POS
9312,719,2023-09-08,Deposit,1744.02,UPI
9313,1947,2023-10-28,Deposit,67666.38,POS
9314,1163,2023-06-20,Withdrawal,28738.33,Online Transfer
9315,1030,2023-04-15,Deposit,4683.55,IMPS
9316,499,2024-09-30,Withdrawal,78753.74,Cash Deposit
9317,68,2024-07-04,Deposit,18733.18,Online Transfer
9318,1005,2024-04-09,Withdrawal,31916.92,IMPS
9319,1590,2023-09-13,Deposit,8565.05,ATM
9320,102,2024-08-05,Deposit,4421.54,UPI
9321,786,2024-04-19,Withdrawal,73403.03,ATM
9322,1766,2024-03-12,Withdrawal,44255.72,UPI
9323,1101,2025-05-31,Deposit,79308.99,POS
9324,1735,2023-01-14,Deposit,23333.85,POS
9325,1581,2023-04-25,Deposit,65001.18,Cash Deposit
9326,1397,2023-08-08,Deposit,22187.82,ATM
9327,1615,2025-01-19,Withdrawal,71361.77,POS
9328,335,2024-09-29,Deposit,61322.61,NEFT
9329,406,2023-02-14,Withdrawal,24689.18,NEFT
9330,862,2024-05-15,Withdrawal,90537.59,IMPS
9331,713,2024-05-17,Withdrawal,54913.44,Online Transfer
9332,1900,2023-01-18,Deposit,99804.59,Cash Deposit
9333,753,2023-10-04,Deposit,73913.47,NEFT
9334,753,2023-06-16,Withdrawal,44596.55,POS
9335,1891,2024-08-09,Withdrawal,55414.34,UPI
9336,1909,2024-05-22,Deposit,41425.75,Online Transfer
9337,1149,2025-02-17,Deposit,94534.61,UPI
9338,1668,2025-03-25,Withdrawal,46710.27,NEFT
9339,1440,2025-06-17,Deposit,57246.62,IMPS
9340,696,2024-10-07,Deposit,24533.12,POS
9341,903,2023-10-26,Deposit,80783.75,UPI
9342,41,2024-04-28,Withdrawal,61204.22,Cash Deposit
9343,60,2024-02-22,Deposit,32112.87,NEFT
9344,1162,2023-12-02,Withdrawal,46313.54,IMPS
9345,939,2023-05-24,Withdrawal,81279.59,POS
9346,1558,2023-10-25,Withdrawal,34558.72,NEFT
9347,1958,2024-03-07,Deposit,55776.59,POS
9348,1242,2024-08-04,Deposit,28907.47,IMPS
9349,1142,2025-04-22,Withdrawal,13646.33,Online Transfer
9350,1532,2024-01-10,Withdrawal,59125.53,ATM
9351,1217,2024-04-13,Withdrawal,56376.54,POS
9352,1765,2025-05-07,Withdrawal,49366.57,NEFT
9353,380,2024-05-11,Withdrawal,17375.71,POS
9354,1050,2023-03-11,Withdrawal,63383.5,Cash Deposit
9355,1247,2024-02-27,Deposit,24115.04,Cash Deposit
9356,1754,2024-09-13,Withdrawal,39628.66,ATM
9357,1487,2023-12-11,Deposit,4374.91,UPI
9358,652,2023-02-04,Deposit,74583.22,IMPS
9359,1320,2025-02-16,Deposit,92743.51,POS
9360,996,2025-06-02,Deposit,77770.99,UPI
9361,1778,2023-10-20,Deposit,98136.26,ATM
9362,1143,2024-05-21,Withdrawal,82045.51,POS
9363,342,2023-03-21,Withdrawal,71424.47,Cash Deposit
9364,452,2023-03-04,Deposit,327.47,IMPS
9365,164,2024-10-05,Withdrawal,83286.96,NEFT
9366,1744,2023-04-05,Deposit,75738.87,NEFT
9367,1002,2023-08-21,Deposit,45181.42,NEFT
9368,1454,2024-11-20,Deposit,53218.85,Cash Deposit
9369,439,2025-03-28,Withdrawal,66960.48,POS
9370,1154,2025-05-24,Withdrawal,39500.65,UPI
9371,1559,2024-03-08,Deposit,80708.22,IMPS
9372,942,2023-07-22,Deposit,12798.49,POS
9373,784,2024-11-21,Deposit,4861.66,IMPS
9374,298,2023-11-17,Deposit,98926.32,UPI
9375,1426,2024-02-26,Deposit,85327.74,NEFT
9376,232,2023-11-27,Deposit,41960.9,POS
9377,268,2024-02-15,Withdrawal,13076.74,UPI
9378,535,2023-05-09,Withdrawal,40024.4,ATM
9379,380,2023-11-29,Deposit,15453.74,POS
9380,625,2024-08-08,Deposit,22484.72,POS
9381,1482,2024-08-26,Withdrawal,70631.5,POS
9382,182,2024-03-23,Withdrawal,50075.73,Cash Deposit
9383,213,2024-07-23,Deposit,14894.08,Cash Deposit
9384,1635,2024-08-06,Withdrawal,66566.67,ATM
9385,1287,2024-08-15,Withdrawal,30093.46,IMPS
9386,1296,2023-10-03,Withdrawal,81923.98,Cash Deposit
9387,1767,2023-02-12,Deposit,46022.24,Online Transfer
9388,1020,2025-06-05,Withdrawal,47679.48,POS
9389,1647,2024-11-08,Withdrawal,99206.98,ATM
9390,327,2025-06-01,Deposit,52645.94,ATM
9391,357,2025-06-11,Deposit,79268.94,IMPS
9392,850,2025-02-07,Withdrawal,31096.19,IMPS
9393,484,2023-04-22,Deposit,54548.58,UPI
9394,130,2024-10-01,Deposit,58267.18,POS
9395,1520,2024-11-25,Deposit,57175.9,NEFT
9396,1683,2024-03-06,Withdrawal,25283.34,ATM
9397,342,2024-11-24,Deposit,42592.51,NEFT
9398,1821,2024-01-30,Withdrawal,78360.98,ATM
9399,486,2024-12-14,Withdrawal,73516.54,ATM
9400,1788,2025-05-26,Deposit,16775.89,POS
9401,1226,2025-05-23,Deposit,22314.29,NEFT
9402,229,2024-08-27,Deposit,51232.53,IMPS
9403,1577,2025-04-27,Deposit,13706.96,Online Transfer
9404,97,2023-06-09,Deposit,1249.56,POS
9405,1998,2023-02-18,Deposit,53240.93,POS
9406,1661,2024-11-15,Withdrawal,73748.98,POS
9407,1051,2025-05-05,Withdrawal,87103.38,Cash Deposit
9408,464,2023-11-18,Deposit,76833.03,Cash Deposit
9409,27,2023-09-18,Deposit,24151.92,ATM
9410,1006,2024-08-02,Withdrawal,43166.91,NEFT
9411,1042,2023-08-23,Withdrawal,89872.46,ATM
9412,155,2025-03-19,Withdrawal,70823.15,POS
9413,657,2024-10-19,Deposit,79766.75,NEFT
9414,274,2025-01-12,Withdrawal,82263.26,Cash Deposit
9415,1800,2023-07-09,Deposit,8127.09,NEFT
9416,355,2023-09-02,Deposit,36366.09,IMPS
9417,732,2023-03-04,Deposit,90347.57,ATM
9418,626,2023-09-15,Withdrawal,77042.92,IMPS
9419,1893,2024-06-22,Withdrawal,72304.94,IMPS
9420,1755,2024-07-26,Withdrawal,52961.81,ATM
9421,453,2024-12-15,Withdrawal,88227.15,NEFT
9422,1503,2025-03-31,Deposit,83406.63,NEFT
9423,1092,2023-07-18,Withdrawal,46017.17,Cash Deposit
9424,280,2024-07-16,Withdrawal,70412.03,Cash Deposit
9425,519,2024-04-08,Withdrawal,92889.8,NEFT
9426,1658,2023-01-03,Withdrawal,23518.36,NEFT
9427,52,2024-06-02,Deposit,13348.85,Online Transfer
9428,1439,2023-02-14,Withdrawal,76602.34,ATM
9429,1746,2025-01-05,Deposit,6762.93,POS
9430,1321,2023-11-26,Deposit,72923.27,Cash Deposit
9431,1974,2025-06-04,Withdrawal,96234.29,IMPS
9432,142,2025-02-19,Withdrawal,51705.57,NEFT
9433,1388,2024-01-05,Deposit,53085.42,POS
9434,719,2024-02-08,Withdrawal,640.4,POS
9435,154,2023-03-03,Withdrawal,31737.74,IMPS
9436,1681,2024-09-01,Withdrawal,61126.98,POS
9437,1657,2024-09-02,Withdrawal,14237.22,NEFT
9438,770,2024-01-01,Deposit,93322.8,UPI
9439,1994,2024-03-30,Deposit,13920.44,ATM
9440,656,2024-02-20,Deposit,6561.01,Cash Deposit
9441,1340,2025-06-08,Deposit,32060.08,IMPS
9442,921,2024-10-24,Withdrawal,24221.5,Cash Deposit
9443,1299,2023-03-21,Withdrawal,70481.17,Cash Deposit
9444,504,2023-12-27,Deposit,64938.9,UPI
9445,461,2023-11-06,Deposit,57801.42,Cash Deposit
9446,459,2024-12-04,Withdrawal,36378.15,Online Transfer
9447,1471,2024-03-03,Deposit,24553.34,IMPS
9448,1976,2023-08-20,Withdrawal,89199.53,UPI
9449,1831,2023-09-23,Deposit,22483.33,POS
9450,882,2024-01-21,Deposit,71198.73,POS
9451,724,2023-10-30,Withdrawal,38771.12,UPI
9452,1121,2025-03-27,Deposit,49873.98,IMPS
9453,411,2023-08-10,Withdrawal,53368.17,NEFT
9454,867,2023-02-08,Withdrawal,16438.67,UPI
9455,1053,2023-07-06,Withdrawal,93806.93,Cash Deposit
9456,1906,2023-11-13,Withdrawal,29069.89,IMPS
9457,1176,2023-05-30,Withdrawal,52143.05,Cash Deposit
9458,1453,2023-10-27,Deposit,29209.82,IMPS
9459,604,2023-03-06,Deposit,25633.89,Cash Deposit
9460,1429,2024-09-12,Withdrawal,75566.57,NEFT
9461,1725,2024-04-25,Deposit,58044.37,NEFT
9462,804,2023-08-19,Deposit,56694.55,IMPS
9463,834,2023-10-24,Withdrawal,55728.84,IMPS
9464,1747,2024-05-19,Withdrawal,46134.9,UPI
9465,1669,2025-04-18,Withdrawal,73755.12,UPI
9466,492,2024-11-29,Deposit,45263.53,POS
9467,326,2025-06-10,Deposit,27066.28,ATM
9468,1597,2023-06-21,Deposit,39461.51,IMPS
9469,1997,2023-10-06,Deposit,88735.24,POS
9470,1367,2023-10-26,Withdrawal,93567.84,IMPS
9471,200,2023-02-01,Withdrawal,62774.78,NEFT
9472,21,2023-06-29,Deposit,56622.42,UPI
9473,1669,2024-01-14,Deposit,70238.62,Cash Deposit
9474,888,2024-12-27,Withdrawal,84861.27,Online Transfer
9475,1177,2024-12-11,Withdrawal,75747.93,NEFT
9476,1158,2024-07-30,Deposit,84356.34,ATM
9477,217,2024-05-09,Withdrawal,89045.77,NEFT
9478,343,2023-05-30,Withdrawal,32693.64,UPI
9479,1329,2025-02-28,Deposit,18084.8,Cash Deposit
9480,1048,2024-11-04,Withdrawal,719.29,Cash Deposit
9481,421,2023-08-18,Deposit,88253.27,ATM
9482,220,2023-04-20,Withdrawal,77501.35,ATM
9483,1569,2023-03-24,Withdrawal,50124.2,IMPS
9484,885,2024-07-28,Withdrawal,61675.92,IMPS
9485,507,2023-09-08,Deposit,59764.43,Cash Deposit
9486,168,2024-01-13,Deposit,4581.81,Cash Deposit
9487,444,2024-06-14,Deposit,68878.2,UPI
9488,1292,2023-02-17,Withdrawal,78202.94,IMPS
9489,1183,2023-01-23,Withdrawal,48905.82,Cash Deposit
9490,1560,2023-06-06,Withdrawal,28967.06,POS
9491,1194,2025-02-05,Withdrawal,98076.43,POS
9492,151,2024-05-24,Withdrawal,31621.46,POS
9493,1458,2023-01-03,Deposit,8583.29,Online Transfer
9494,1199,2025-05-18,Withdrawal,73483.62,Cash Deposit
9495,381,2024-11-01,Deposit,70378.25,UPI
9496,1534,2024-09-22,Withdrawal,49185.52,Cash Deposit
9497,776,2025-02-13,Deposit,72918.08,UPI
9498,156,2025-06-18,Withdrawal,38642.32,UPI
9499,1056,2023-09-14,Deposit,29669.12,Online Transfer
9500,1253,2024-09-26,Withdrawal,18103.4,Online Transfer
9501,1370,2023-10-19,Withdrawal,1031.75,ATM
9502,83,2024-09-08,Deposit,32632.6,Online Transfer
9503,1637,2025-06-02,Deposit,8910.54,POS
9504,1732,2025-03-27,Withdrawal,72398.62,UPI
9505,1808,2025-06-11,Deposit,12606.09,Cash Deposit
9506,1938,2025-01-08,Withdrawal,59320.97,POS
9507,1292,2024-09-14,Withdrawal,645.44,Online Transfer
9508,655,2024-08-28,Withdrawal,91421.3,Online Transfer
9509,991,2023-11-01,Deposit,2421.92,IMPS
9510,368,2024-01-08,Deposit,72416.1,POS
9511,589,2023-03-08,Deposit,94494.07,Cash Deposit
9512,660,2024-12-10,Deposit,25063.99,POS
9513,482,2024-03-16,Deposit,27934.57,POS
9514,188,2025-05-07,Withdrawal,23454.13,NEFT
9515,1311,2023-01-26,Withdrawal,1339.59,UPI
9516,834,2023-07-07,Deposit,89164.02,NEFT
9517,1251,2023-08-05,Withdrawal,50249.41,Cash Deposit
9518,924,2023-01-23,Withdrawal,48268.84,UPI
9519,289,2023-08-10,Deposit,13718.79,IMPS
9520,106,2025-03-26,Deposit,76126.72,Online Transfer
9521,466,2023-02-07,Deposit,6008.29,UPI
9522,1420,2024-07-31,Withdrawal,42911.08,Cash Deposit
9523,643,2023-02-03,Withdrawal,71899.47,Cash Deposit
9524,989,2023-09-10,Deposit,26423.16,Online Transfer
9525,837,2024-07-11,Deposit,10976.14,POS
9526,1850,2023-12-24,Deposit,9552.32,NEFT
9527,847,2025-05-30,Deposit,42707.52,Cash Deposit
9528,73,2025-01-25,Withdrawal,75928.99,Online Transfer
9529,1109,2024-10-25,Withdrawal,5349.71,POS
9530,1024,2024-08-14,Withdrawal,53436.09,UPI
9531,639,2025-05-05,Withdrawal,24699.64,Cash Deposit
9532,1295,2024-01-27,Deposit,97304.0,Online Transfer
9533,1020,2023-09-08,Deposit,66172.37,IMPS
9534,1902,2024-06-16,Withdrawal,97828.83,IMPS
9535,1792,2024-05-14,Deposit,59658.31,Cash Deposit
9536,1458,2024-08-18,Withdrawal,62899.36,Cash Deposit
9537,563,2024-01-31,Withdrawal,26620.9,ATM
9538,1739,2023-01-22,Deposit,88693.65,POS
9539,555,2024-01-11,Deposit,22194.67,NEFT
9540,1567,2023-06-10,Withdrawal,15091.22,ATM
9541,1396,2024-12-20,Withdrawal,3571.86,IMPS
9542,1811,2025-02-23,Withdrawal,10631.89,Cash Deposit
9543,1085,2025-03-15,Withdrawal,55096.81,NEFT
9544,371,2025-03-10,Withdrawal,42238.43,ATM
9545,1118,2025-05-14,Deposit,19127.73,ATM
9546,750,2025-03-01,Deposit,9099.93,IMPS
9547,341,2024-06-19,Deposit,4800.53,IMPS
9548,90,2023-02-02,Deposit,15662.06,IMPS
9549,367,2024-04-15,Deposit,45254.71,UPI
9550,1119,2025-06-07,Deposit,36704.39,Cash Deposit
9551,434,2024-10-09,Deposit,72368.48,POS
9552,1934,2024-11-16,Withdrawal,76555.76,NEFT
9553,1412,2025-02-10,Deposit,62512.73,Cash Deposit
9554,673,2025-04-24,Withdrawal,18389.52,NEFT
9555,1883,2023-08-16,Withdrawal,83306.18,NEFT
9556,128,2023-09-30,Withdrawal,59358.79,ATM
9557,939,2024-10-06,Deposit,28190.11,IMPS
9558,1596,2024-02-01,Deposit,37380.03,Cash Deposit
9559,52,2023-06-01,Withdrawal,19589.94,UPI
9560,1959,2025-03-08,Withdrawal,62320.94,POS
9561,1926,2024-09-07,Withdrawal,17164.44,UPI
9562,1868,2023-10-05,Withdrawal,20910.7,IMPS
9563,260,2023-10-11,Withdrawal,90504.68,ATM
9564,508,2024-12-20,Withdrawal,70519.65,ATM
9565,218,2025-04-17,Deposit,40908.7,IMPS
9566,172,2025-04-18,Deposit,6106.38,UPI
9567,1342,2024-02-02,Withdrawal,90225.54,UPI
9568,1324,2025-04-01,Withdrawal,63138.32,Online Transfer
9569,1405,2023-06-06,Deposit,88865.63,Cash Deposit
9570,1540,2023-09-14,Withdrawal,41126.4,UPI
9571,23,2023-04-15,Withdrawal,9547.13,POS
9572,61,2023-05-24,Withdrawal,33471.46,NEFT
9573,122,2024-07-21,Deposit,94159.27,NEFT
9574,174,2024-10-03,Deposit,50060.29,IMPS
9575,1253,2023-06-26,Deposit,19898.57,Online Transfer
9576,1326,2024-03-03,Deposit,92333.38,Online Transfer
9577,1152,2024-11-17,Withdrawal,44873.46,NEFT
9578,1199,2023-05-01,Withdrawal,77549.21,ATM
9579,1999,2023-07-15,Withdrawal,63727.72,NEFT
9580,407,2024-07-19,Withdrawal,31671.36,NEFT
9581,1948,2024-09-10,Deposit,30425.25,NEFT
9582,1764,2023-04-13,Withdrawal,19123.05,UPI
9583,68,2024-07-14,Deposit,31544.41,NEFT
9584,703,2023-10-18,Withdrawal,3075.34,ATM
9585,781,2024-12-17,Withdrawal,24199.71,IMPS
9586,955,2024-04-15,Deposit,55813.79,UPI
9587,1137,2023-04-28,Withdrawal,13258.79,ATM
9588,1660,2024-08-06,Deposit,50660.37,ATM
9589,1071,2023-07-04,Withdrawal,78690.15,Online Transfer
9590,1355,2024-03-09,Withdrawal,88163.87,Cash Deposit
9591,382,2025-06-09,Withdrawal,9097.06,ATM
9592,1343,2024-03-15,Withdrawal,24749.74,UPI
9593,1489,2023-02-12,Withdrawal,81534.05,Cash Deposit
9594,701,2023-09-11,Withdrawal,80641.05,POS
9595,1050,2023-04-05,Withdrawal,34417.06,NEFT
9596,1952,2023-08-03,Withdrawal,87049.81,NEFT
9597,458,2023-05-11,Withdrawal,86997.3,UPI
9598,1025,2023-06-23,Withdrawal,55757.44,POS
9599,111,2023-01-30,Deposit,93630.36,NEFT
9600,906,2023-05-24,Withdrawal,58294.21,IMPS
9601,1900,2025-05-19,Withdrawal,42569.88,ATM
9602,1795,2024-04-07,Deposit,79128.12,Cash Deposit
9603,448,2023-11-12,Withdrawal,94483.48,POS
9604,1043,2025-02-07,Deposit,70141.98,POS
9605,847,2023-03-15,Deposit,40907.66,Online Transfer
9606,468,2024-12-21,Withdrawal,58663.28,UPI
9607,1038,2023-05-07,Withdrawal,89327.68,UPI
9608,1563,2024-11-26,Deposit,76728.69,IMPS
9609,344,2024-09-29,Withdrawal,97974.16,IMPS
9610,93,2024-10-10,Deposit,19981.04,UPI
9611,1562,2024-06-08,Deposit,87833.01,IMPS
9612,358,2024-06-03,Withdrawal,77133.3,Online Transfer
9613,1840,2024-06-13,Withdrawal,17911.48,ATM
9614,1755,2025-03-13,Withdrawal,7764.88,IMPS
9615,370,2025-06-17,Deposit,18802.14,UPI
9616,1173,2023-11-22,Withdrawal,61070.33,POS
9617,487,2023-08-18,Withdrawal,84005.96,Online Transfer
9618,492,2025-01-08,Deposit,51903.85,NEFT
9619,1685,2023-12-13,Deposit,93001.11,ATM
9620,658,2024-03-12,Deposit,91319.16,Online Transfer
9621,1930,2023-09-29,Deposit,27174.98,Online Transfer
9622,497,2024-03-14,Withdrawal,50800.72,UPI
9623,1124,2024-04-24,Deposit,89859.51,POS
9624,1566,2023-08-10,Withdrawal,41388.05,IMPS
9625,739,2025-03-18,Withdrawal,58721.69,POS
9626,1216,2023-05-05,Withdrawal,64269.55,NEFT
9627,322,2023-06-21,Withdrawal,43273.59,UPI
9628,455,2024-05-10,Deposit,39451.39,IMPS
9629,1365,2025-03-07,Withdrawal,30955.14,Cash Deposit
9630,221,2023-05-13,Deposit,17517.04,ATM
9631,1256,2023-02-07,Withdrawal,34252.49,IMPS
9632,69,2025-04-09,Withdrawal,76563.66,Cash Deposit
9633,1362,2023-05-03,Withdrawal,73289.18,IMPS
9634,563,2023-12-13,Withdrawal,60085.04,POS
9635,1850,2024-03-27,Withdrawal,69773.63,IMPS
9636,209,2024-02-15,Withdrawal,84281.83,UPI
9637,244,2023-04-25,Withdrawal,81421.82,Online Transfer
9638,547,2023-12-21,Deposit,70785.51,UPI
9639,1357,2024-01-14,Withdrawal,36582.55,NEFT
9640,186,2023-04-11,Deposit,75629.42,POS
9641,1767,2024-01-15,Withdrawal,75133.4,IMPS
9642,1930,2023-10-08,Withdrawal,42933.23,ATM
9643,1328,2025-05-22,Deposit,85552.39,Cash Deposit
9644,1051,2024-03-27,Withdrawal,79108.07,NEFT
9645,1961,2024-03-15,Withdrawal,26707.14,ATM
9646,1882,2025-03-03,Withdrawal,19589.68,IMPS
9647,1659,2023-12-11,Withdrawal,34762.45,Cash Deposit
9648,256,2024-03-12,Withdrawal,51653.55,IMPS
9649,282,2023-10-06,Withdrawal,9018.15,POS
9650,1239,2023-08-19,Withdrawal,61436.19,ATM
9651,1155,2023-09-23,Withdrawal,62725.04,Online Transfer
9652,1276,2024-05-12,Deposit,10422.31,NEFT
9653,906,2025-01-29,Withdrawal,26655.38,POS
9654,1679,2024-10-11,Deposit,71823.54,Online Transfer
9655,1089,2024-08-19,Withdrawal,16193.12,UPI
9656,179,2023-03-26,Deposit,98861.67,Online Transfer
9657,1365,2023-12-14,Deposit,52102.01,POS
9658,278,2023-09-24,Deposit,61168.74,Cash Deposit
9659,1307,2023-09-21,Deposit,83269.09,UPI
9660,588,2024-11-15,Deposit,45940.42,POS
9661,213,2025-04-30,Deposit,34047.2,Cash Deposit
9662,1982,2024-03-23,Withdrawal,38536.78,NEFT
9663,597,2023-10-09,Withdrawal,53160.6,ATM
9664,1694,2023-12-13,Deposit,90121.13,NEFT
9665,1147,2025-03-06,Deposit,96709.63,NEFT
9666,489,2024-03-02,Withdrawal,74436.97,POS
9667,1071,2023-08-22,Withdrawal,71553.41,NEFT
9668,13,2023-02-05,Deposit,69969.36,NEFT
9669,850,2023-06-24,Deposit,47700.14,NEFT
9670,881,2023-03-17,Withdrawal,22333.34,NEFT
9671,1204,2023-01-05,Deposit,77369.08,IMPS
9672,698,2023-04-19,Deposit,29545.08,UPI
9673,702,2023-01-04,Deposit,78194.12,Cash Deposit
9674,1677,2024-05-15,Withdrawal,35809.98,Cash Deposit
9675,707,2023-05-05,Withdrawal,86881.08,Cash Deposit
9676,1171,2023-09-27,Deposit,67680.19,UPI
9677,1522,2023-01-19,Withdrawal,39990.1,Cash Deposit
9678,509,2025-04-06,Deposit,91756.54,Online Transfer
9679,806,2023-08-06,Withdrawal,13727.52,ATM
9680,1175,2023-10-01,Withdrawal,54978.87,UPI
9681,303,2023-10-18,Deposit,30101.67,IMPS
9682,571,2025-01-12,Withdrawal,10236.03,NEFT
9683,1789,2025-05-09,Withdrawal,49817.28,UPI
9684,1019,2023-02-25,Withdrawal,57356.83,NEFT
9685,1219,2025-06-12,Deposit,99397.17,Cash Deposit
9686,760,2025-02-14,Deposit,31323.38,POS
9687,1764,2023-06-22,Withdrawal,63119.14,Online Transfer
9688,1168,2023-08-05,Deposit,67729.33,NEFT
9689,873,2025-01-20,Deposit,87727.83,ATM
9690,201,2024-12-09,Withdrawal,22242.99,Cash Deposit
